Actual_Class,Predicted_Class,Safe_Probability,Warning_Probability,Unsafe_Probability,Conductivity,NO3,Temp,Turbidity,Level,Q,Hour_sin,Hour_cos,Month_sin,Month_cos,IsWeekend,Correct_Prediction
Safe,Safe,0.9981973797191369,0.0018026202808630863,0.0,74.33,0.405,27.67,4.42,10.485,26.571,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.0,1
Safe,Safe,1.0,0.0,0.0,423.72,0.464,19.91,3.07,0.489,0.1033333333333333,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,0.0,1
Safe,Safe,0.9946231283664279,0.005376871633572113,0.0,530.88,0.313,26.86,2.88,0.7290000000000001,1.4026666666666667,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0.0,1
Warning,Warning,0.0,1.0,0.0,42.46,0.273,27.75,32.44,2.184,66.08333333333333,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,0.0,1
Warning,Warning,0.03526643808619069,0.9647335619138093,0.0,13168.39,0.046,30.25,2.11,14.760000000000002,19.64925,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.0,1
Safe,Safe,1.0,0.0,0.0,436.11,0.143,25.62,3.12,0.468,0.062,0.8660254037844387,-0.49999999999999983,-0.5000000000000004,0.8660254037844384,0.0,1
Safe,Safe,0.9931259572220754,0.006874042777924479,0.0,489.0,0.457,27.61,4.92,0.532,0.223,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,1.0,1
Warning,Warning,0.0,1.0,0.0,41.65,0.218,26.32,14.16,2.667,105.91666666666669,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0.0,1
Safe,Safe,0.9243876047670776,0.07561239523292244,0.0,73.72,0.195,26.28,4.41,14.916666666666664,150.58700000000005,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0.0,1
Warning,Warning,0.013774631719915822,0.9662253682800842,0.02,83.53,0.16,25.48,34.9,9.798,144.22833333333332,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.0,1
Warning,Warning,0.0,1.0,0.0,1030.27,0.067,29.74,21.2,7.495285714285713,23.07833333333333,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,0.0,1
Unsafe,Unsafe,0.0,0.011357546997627303,0.9886424530023727,2566.1,0.351,25.75,59.1,7.677285714285714,-34.66,0.0,1.0,-2.4492935982947064e-16,1.0,0.0,1
Warning,Warning,0.00013009620393387706,0.9998699037960661,0.0,52.08,0.229,23.32,7.33,10.45,105.9925,1.0,6.123233995736766e-17,0.8660254037844387,-0.49999999999999983,0.0,1
Warning,Warning,0.0,1.0,0.0,406.42,0.453,26.37,11.53,0.551,0.2836666666666667,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,1.0,1
Warning,Warning,0.0,1.0,0.0,109.3,0.103,27.14,43.22,6.492000000000001,10.026666666666666,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,0.0,1
Warning,Warning,0.03476301601351895,0.955236983986481,0.01,405.61,0.149,27.08,7.89,0.483,0.0936666666666666,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0.0,1
Warning,Warning,0.014590678551591262,0.9754093214484086,0.01,2382.24,0.003,29.99,13.01,11.008571428571427,-98.12266666666666,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0.0,1
Safe,Safe,1.0,0.0,0.0,801.92,0.8109999999999999,19.54,1.57,0.475,0.0761666666666666,-0.4999999999999998,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004,0.0,1
Safe,Safe,1.0,0.0,0.0,47.38,0.108,22.43,3.51,15.783333333333331,20.376666666666672,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388,0.0,1
Warning,Warning,0.00476301601351895,0.9952369839864811,0.0,337.88,0.276,26.91,11.23,0.674,0.9031666666666666,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,0.0,1
Safe,Safe,1.0,0.0,0.0,658.9,0.503,23.22,2.12,0.461,0.0518333333333333,0.7071067811865475,0.7071067811865476,-0.8660254037844386,0.5000000000000001,0.0,1
Safe,Safe,1.0,0.0,0.0,43.78,0.135,24.79,3.06,15.797142857142855,21.346666666666668,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.49999999999999983,0.0,1
Safe,Safe,1.0,0.0,0.0,666.0,0.482,18.62,2.91,0.561,0.325,-0.7071067811865471,-0.7071067811865479,-0.4999999999999998,-0.8660254037844388,0.0,1
Warning,Warning,0.0,1.0,0.0,318.97,3.306,26.45,24.52,1.4460000000000002,11.775,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,0.0,1
Safe,Safe,0.9995866427425887,0.0004133572574114358,0.0,691.54,0.601,18.27,4.09,0.46,0.0506666666666666,0.25881904510252074,0.9659258262890683,-1.0,-1.8369701987210297e-16,0.0,1
Unsafe,Unsafe,0.0,0.0,1.0,4211.54,0.335,29.46,254.91,7.426571428571428,-92.95666666666666,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,0.0,1
Safe,Safe,0.9808493689682501,0.019150631031749663,0.0,380.27,0.163,28.63,3.91,0.45,0.036,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,0.0,1
Warning,Warning,0.0002524932469870348,0.9997475067530129,0.0,58.86,0.117,23.66,11.3,14.892499999999998,205.82333333333327,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.0,1
Safe,Safe,0.993363128995056,0.0066368710049439636,0.0,55.94,0.166,25.47,2.7,10.1675,68.70716666666667,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387,0.0,1
Unsafe,Unsafe,0.0,0.003858684374351525,0.9961413156256484,29899.529,0.077,20.12,173.12,9.86,-77.7483333333333,0.49999999999999994,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,1.0,1
Safe,Safe,1.0,0.0,0.0,597.82,0.564,16.81,2.2,0.556,0.3016666666666666,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0.0,1
Safe,Safe,0.9776822355648409,0.02231776443515903,0.0,62.8,0.294,26.28,4.76,10.12,51.67483333333334,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,1.0,1
Safe,Safe,0.9994618908237007,0.0005381091762993829,0.0,99.5,0.125,21.92,2.36,10.902,-30.46,-1.0,-1.8369701987210297e-16,-0.4999999999999998,-0.8660254037844388,0.0,1
Warning,Warning,0.021258800299157495,0.969689126191297,0.009052073509545535,501.74,0.503,26.3,5.1,0.74775,0.8553333333333333,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.0,1
Safe,Safe,1.0,0.0,0.0,654.37,0.159,24.16,3.02,0.464,0.0566666666666666,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,0.0,1
Warning,Warning,0.0018149627222383549,0.9981850372777618,0.0,56.27,0.257,25.42,7.83,11.15,92.72,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,1.0,1
Safe,Safe,1.0,0.0,0.0,513.9,0.439,20.94,2.36,0.459,0.0501666666666666,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,0.0,1
Warning,Warning,0.0,0.9928196885377651,0.007180311462234824,74.53,0.121,29.11,28.73,7.948714285714287,-46.16,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.0,1
Safe,Safe,0.967468090636799,0.03253190936320098,0.0,10156.88,1.307,28.75,2.68,15.06,-89.56533333333331,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,1.0,1
Warning,Warning,0.0,1.0,0.0,37.77,0.133,24.52,11.84,12.165,458.949,-0.4999999999999998,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.0,1
Safe,Safe,1.0,0.0,0.0,798.07,0.575,20.31,2.15,0.477,0.081,-0.9659258262890684,0.2588190451025203,-0.8660254037844384,-0.5000000000000004,1.0,1
Safe,Safe,0.9764526327264798,0.023547367273520116,0.0,63.64,0.196,26.1,3.53,10.017142857142858,11.079,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0.0,1
Warning,Warning,0.0,1.0,0.0,273.07,0.226,22.97,38.39,0.8059999999999999,2.069333333333333,0.8660254037844387,-0.49999999999999983,0.49999999999999994,-0.8660254037844387,0.0,1
Safe,Safe,0.9947630160135189,0.0052369839864810485,0.0,39.23,0.174,20.76,4.12,2.549,98.11666666666667,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.0,1
Safe,Safe,0.9954488105389203,0.004551189461079734,0.0,60.91,0.207,26.21,4.27,10.49,17.855666666666668,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,1.0,1
Warning,Warning,0.005996920336587468,0.9762253682800842,0.017777711383328353,204.01,0.517,27.38,32.39,7.882285714285714,60.27,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,0.0,1
Safe,Safe,0.9866505769124007,0.005209946375407779,0.008139476712191706,387.24,0.607,25.8,3.01,0.575,0.3815,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.0,1
Safe,Safe,1.0,0.0,0.0,435.32,0.321,20.8,3.96,0.583,0.4125,-0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,0.0,1
Safe,Safe,0.9949629457634334,0.005037054236566632,0.0,636.33,0.201,24.95,4.47,0.653,0.7675000000000001,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,1.0,1
Unsafe,Unsafe,0.0,0.0,1.0,4047.85,0.326,28.08,356.87,8.387,-83.00333333333333,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,0.0,1
Warning,Warning,0.0,0.9809479264904545,0.019052073509545533,551.38,0.523,23.71,24.81,1.037,4.711166666666666,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.49999999999999983,0.0,1
Unsafe,Unsafe,0.0,0.002390563733367616,0.9976094362666323,21024.279,0.07,22.62,76.05,8.345714285714282,-39.39333333333333,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0.0,1
Warning,Warning,0.0,1.0,0.0,325.41,0.256,27.23,7.97,0.71,1.2615,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,0.0,1
Warning,Warning,0.0,1.0,0.0,37.32,0.197,25.23,12.9,4.0136666666666665,221.9833333333333,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.0,1
Warning,Warning,0.003705048355294044,0.9962949516447059,0.0,38073.52,0.069,29.96,2.32,15.893333333333333,-2.581166666666666,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0.0,1
Safe,Safe,0.9957692350821153,0.0042307649178847506,0.0,551.17,0.716,24.94,3.96,0.639,0.7005,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.0,1
Safe,Safe,0.9970794396920397,0.002920560307960191,0.0,283.16,0.065,28.98,3.49,0.742,1.514833333333333,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.0,1
Warning,Warning,0.0,1.0,0.0,4852.21,0.193,31.64,34.3,7.23642857142857,-39.77,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,0.0,1
Warning,Warning,0.007552492918341662,0.9924475070816584,0.0,91.84,0.217,28.04,11.81,15.345,19.66,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,1.0,1
Safe,Safe,1.0,0.0,0.0,641.63,0.4920000000000001,17.41,2.51,0.562,0.3253333333333333,0.8660254037844387,-0.49999999999999983,-0.8660254037844384,-0.5000000000000004,0.0,1
Safe,Safe,1.0,0.0,0.0,1051.15,0.027,28.07,2.98,10.044285714285715,-39.81,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.0,1
Safe,Safe,1.0,0.0,0.0,704.66,0.474,22.25,2.63,0.457,0.0441666666666666,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,0.0,1
Unsafe,Unsafe,0.0,0.011757923685946706,0.9882420763140533,418.36,0.154,27.0,64.44,7.531285714285714,-28.6675,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,1.0,1
Warning,Warning,0.048192228976841965,0.9237709837742433,0.02803678724891463,8957.73,0.041,27.5,9.54,10.237142857142857,60.81716666666666,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.0,1
Safe,Safe,0.99,0.01,0.0,12216.41,0.018,25.24,4.25,11.021666666666668,-71.38883333333331,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210297e-16,1.0,1
Safe,Safe,0.9965635049292689,0.003436495070731175,0.0,60.46,0.247,26.23,2.5,10.36,25.977,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.0,1
Warning,Warning,0.0019874643236890708,0.998012535676311,0.0,28.270000000000003,0.153,26.545,12.13,15.654000000000002,169.395,0.7071067811865475,0.7071067811865476,1.0,6.123233995736766e-17,1.0,1
Safe,Safe,1.0,0.0,0.0,955.25,0.312,19.66,3.04,0.66,0.8115,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0.0,1
Warning,Warning,0.0,0.9923905637333675,0.007609436266632384,37694.949,0.166,27.01,21.47,7.7200000000000015,-14.926666666666668,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0.0,1
Warning,Warning,0.01,0.99,0.0,46.33,0.162,24.09,10.77,11.206,186.4915,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.49999999999999983,1.0,1
Warning,Warning,0.007881392949219156,0.9921186070507808,0.0,173.44,0.227,27.56,7.12,10.218571428571428,69.135,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,1.0,1
Safe,Safe,1.0,0.0,0.0,49.87,0.133,20.62,3.96,15.51,84.74833333333333,0.8660254037844387,-0.49999999999999983,-0.4999999999999998,-0.8660254037844388,0.0,1
Unsafe,Unsafe,0.0,0.003858684374351525,0.9961413156256484,32001.17,0.369,25.45,105.18,7.133833333333333,-65.69,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,0.0,1
Safe,Safe,0.9947630160135189,0.0052369839864810485,0.0,828.62,0.047,22.92,3.08,10.651428571428571,75.57300000000002,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,1.0,1
Warning,Warning,0.0,1.0,0.0,29.24,0.103,23.62,25.15,12.855,603.2098333333333,0.7071067811865475,0.7071067811865476,0.49999999999999994,0.8660254037844387,1.0,1
Warning,Warning,0.0,0.9719177051749114,0.02808229482508858,70.52,0.4320000000000001,27.43,36.15,15.159999999999998,113.65066666666668,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0.0,1
Safe,Safe,1.0,0.0,0.0,682.71,0.69,21.66,2.06,0.5579999999999999,0.3098333333333333,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,0.0,1
Safe,Safe,1.0,0.0,0.0,632.79,0.318,23.73,2.79,0.46,0.0496666666666666,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.0,1
Safe,Safe,0.9864526327264798,0.013547367273520112,0.0,17671.27,1.546,27.23,2.28,15.0,-17.702166666666667,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.0,1
Safe,Safe,0.9995584210090637,0.00044157899093636647,0.0,52.93,0.229,25.3,2.96,10.13714285714286,66.11200000000001,0.0,1.0,1.0,6.123233995736766e-17,0.0,1
Warning,Warning,0.0,1.0,0.0,39.12,0.1689999999999999,24.45,6.58,2.849,119.45,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.49999999999999983,0.0,1
Safe,Safe,1.0,0.0,0.0,614.94,0.502,18.14,2.12,0.5579999999999999,0.3113333333333333,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,1.0,1
Safe,Safe,1.0,0.0,0.0,62.37,0.198,22.23,1.38,10.13,17.3295,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,0.0,1
Safe,Safe,0.99,0.01,0.0,104.57,0.109,21.9,2.5,15.65,91.55833333333334,0.0,1.0,1.2246467991473532e-16,-1.0,0.0,1
Unsafe,Unsafe,0.0,0.0,1.0,26667.619,0.0069999999999999,21.91,202.02,8.174285714285713,-59.04333333333333,0.49999999999999994,-0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0.0,1
Warning,Warning,0.006452632726479886,0.9935473672735202,0.0,330.6,0.244,27.35,6.02,0.705,1.2215,0.8660254037844387,-0.49999999999999983,0.8660254037844386,0.5000000000000001,0.0,1
Warning,Warning,0.0,1.0,0.0,178.48,0.129,26.83,39.17,7.820333333333332,41.48500000000001,0.0,1.0,0.8660254037844386,0.5000000000000001,1.0,1
Warning,Warning,0.042924865120052225,0.9570751348799478,0.0,3249.26,0.085,28.52,5.89,11.663333333333336,-20.832,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,0.0,1
Unsafe,Unsafe,0.0,0.0,1.0,98.46,0.005,27.57,63.06,2.653,47.60333333333333,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,1.0,1
Safe,Safe,1.0,0.0,0.0,437.33,0.743,27.06,3.56,0.605,0.5105,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.0,1
Safe,Safe,0.9747630160135189,0.02523698398648105,0.0,9900.08,0.8190000000000001,26.49,3.85,15.535714285714285,-94.67883333333334,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.0,1
Warning,Warning,0.00025835772829359873,0.9997416422717064,0.0,48.08,0.115,25.99,11.03,10.475,100.11766666666664,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0.0,1
Unsafe,Unsafe,0.0,0.0,1.0,103.19,0.021,24.45,74.43,2.3685,37.053333333333335,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.49999999999999983,0.0,1
Safe,Safe,1.0,0.0,0.0,52.88,0.232,24.78,4.48,10.754,65.592,0.7071067811865475,0.7071067811865476,0.8660254037844387,-0.49999999999999983,0.0,1
Warning,Warning,0.035875426176127434,0.9641245738238726,0.0,2238.33,0.038,29.3,26.76,14.554285714285715,-114.446,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.0,1
Warning,Warning,0.0,1.0,0.0,35.96,0.159,20.77,7.66,2.748,112.15,-0.7071067811865471,-0.7071067811865479,-0.4999999999999998,-0.8660254037844388,1.0,1
Warning,Warning,0.0,1.0,0.0,41.52,0.228,26.33,7.55,3.14,141.98333333333332,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.0,1
Unsafe,Unsafe,0.0,0.015216231371978828,0.9847837686280212,3120.03,0.217,25.64,55.34,7.547571428571429,-33.085,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,0.0,1
Warning,Warning,0.029802145742645378,0.9701978542573546,0.0,27868.42,0.038,30.06,2.28,10.701666666666668,15.8235,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,0.0,1
Unsafe,Unsafe,0.0,0.01208574891260841,0.9879142510873916,34014.73,0.144,27.31,51.97,7.017714285714286,-44.21,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,1.0,1
Warning,Warning,0.0,1.0,0.0,321.11,0.348,28.1,6.89,0.784,1.869,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,0.0,1
Warning,Warning,0.00010004411473888638,0.9998999558852611,0.0,48.38,0.239,25.6,10.4,10.98,80.74783333333333,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.0,1
Unsafe,Unsafe,0.0,0.0,1.0,40964.051,0.144,28.67,67.93,7.643857142857144,47.395,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,0.0,1
Safe,Safe,0.9764526327264798,0.023547367273520116,0.0,494.77,0.3670000000000001,27.61,1.62,0.528,0.2071666666666667,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,0.0,1
Unsafe,Unsafe,0.0,0.02,0.98,81.09,0.023,27.91,253.74,7.901714285714286,-70.22999999999999,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,1.0,1
Warning,Warning,0.0006219294176982621,0.9993780705823017,0.0,1853.67,0.129,28.7,15.22,11.072857142857142,-120.892,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,1.0,1
Safe,Safe,1.0,0.0,0.0,552.01,0.254,24.45,1.47,0.504,0.1395,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0.0,1
Warning,Warning,0.0,1.0,0.0,39.35,0.17,26.1,6.54,2.527,96.95,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001,1.0,1
Warning,Warning,0.0,1.0,0.0,446.61,0.396,26.55,8.55,0.54,0.246,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.0,1
Warning,Warning,0.0,1.0,0.0,38.7,0.163,25.45,7.64,2.842,119.03333333333332,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.49999999999999983,0.0,1
Safe,Safe,1.0,0.0,0.0,0.75,0.021,25.76,2.72,15.116666666666667,224.0105,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0.0,1
Warning,Warning,0.014920458969556197,0.9850795410304437,0.0,33.13,0.151,20.68,20.58,15.892499999999998,159.96666666666667,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,1.0,1
Warning,Warning,0.0031259572220755216,0.9968740427779244,0.0,389.04,0.315,26.66,7.64,0.626,0.6248333333333332,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387,1.0,1
Safe,Safe,0.9923932579656218,0.007606742034378108,0.0,3918.32,0.051,29.25,3.85,10.88,-14.470166666666666,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,1.0,1
Warning,Warning,0.007832903075220587,0.984557660658147,0.007609436266632384,2353.1,0.051,26.97,5.59,11.01,-110.043,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,1.0,1
Warning,Warning,0.01232637660653225,0.9876736233934678,0.0,38.38,0.16,21.49,5.86,2.839,118.68333333333334,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.0,1
Unsafe,Unsafe,0.0,0.00014078855217580585,0.9998592114478242,21.28,0.345,27.53,82.34,8.947142857142856,-4.758,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.0,1
Warning,Warning,0.0,1.0,0.0,35.54,0.115,24.62,9.28,16.22666666666667,303.8616666666666,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.49999999999999983,1.0,1
Warning,Warning,0.0,1.0,0.0,37.92,0.237,25.61,21.53,5.258333333333333,368.73333333333335,-0.4999999999999998,-0.8660254037844388,0.49999999999999994,0.8660254037844387,0.0,1
Warning,Warning,0.0031259572220755216,0.9968740427779244,0.0,362.72,0.856,26.89,18.21,14.9875,87.44966666666666,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,1.0,1
Warning,Warning,0.0,1.0,0.0,41.6,0.244,26.22,11.3,3.772,198.45,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.0,1
Safe,Safe,0.9869701584436544,0.01302984155634574,0.0,798.25,0.094,27.49,2.05,16.140000000000004,-84.36166666666666,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1.0,1
Safe,Safe,1.0,0.0,0.0,50.72,0.135,18.83,1.74,15.166666666666664,25.50333333333333,0.49999999999999994,-0.8660254037844387,-0.4999999999999998,-0.8660254037844388,0.0,1
Warning,Warning,0.0,0.9813575469976272,0.018642453002372696,182.81,0.08,26.64,19.41,2.095,8.228333333333332,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,1.0,1
Warning,Warning,0.0,1.0,0.0,47.15,0.13,25.61,11.32,15.74,316.0371428571429,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,1.0,1
Safe,Safe,1.0,0.0,0.0,575.31,0.69,23.59,3.48,0.5670000000000001,0.3475,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.49999999999999983,1.0,1
Safe,Safe,0.9919739085060635,0.008026091493936563,0.0,2311.82,0.406,27.2,1.88,14.695,76.503,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,1.0,1
Safe,Safe,0.975649237579344,0.024350762420656095,0.0,465.32,0.482,25.81,4.89,0.6609999999999999,0.8288333333333333,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,0.0,1
Warning,Warning,0.010664245078835087,0.9893357549211649,0.0,74.33,0.132,25.68,7.48,15.411428571428573,188.20816666666667,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.0,1
Unsafe,Unsafe,0.0,0.0,1.0,18511.529,0.068,20.56,71.76,7.216428571428572,-48.855,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,0.0,1
Warning,Warning,0.0001598144543115341,0.9998401855456884,0.0,402.31,0.262,26.05,24.64,0.785,1.8728333333333336,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.49999999999999983,0.0,1
Safe,Safe,1.0,0.0,0.0,650.44,0.5770000000000001,19.64,2.55,0.573,0.3685,-0.2588190451025208,-0.9659258262890683,-0.4999999999999998,-0.8660254037844388,0.0,1
Unsafe,Unsafe,0.0,0.0,1.0,125.97,0.149,25.78,51.18,2.2085,31.68666666666667,0.0,1.0,0.8660254037844386,0.5000000000000001,0.0,1
Safe,Safe,0.9994618908237007,0.0005381091762993829,0.0,92.24,0.104,20.89,3.13,10.85,-72.15433333333333,-0.9659258262890684,0.2588190451025203,-0.4999999999999998,-0.8660254037844388,0.0,1
Warning,Warning,0.0,1.0,0.0,31.5,0.181,24.97,24.08,7.1075,658.6999999999998,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,0.0,1
Unsafe,Unsafe,0.0,0.0011163474815392926,0.9988836525184607,18832.359,0.136,23.87,186.66,9.37,-54.44333333333334,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,0.0,1
Safe,Safe,1.0,0.0,0.0,448.33,0.183,24.02,1.78,10.233333333333333,-3.161833333333332,0.0,1.0,-1.0,-1.8369701987210297e-16,1.0,1
Warning,Warning,0.03,0.97,0.0,689.1,0.3720000000000001,20.43,5.28,0.457,0.0451666666666666,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,1.0,1
Warning,Warning,0.010127619143976108,0.9898723808560238,0.0,8395.86,0.156,27.72,5.55,15.745,20.366333333333333,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.0,1
Safe,Safe,0.9729150304434717,0.027084969556528435,0.0,128.8,0.14,27.15,4.94,15.494285714285716,-153.33833333333334,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.0,1
Warning,Warning,0.0,1.0,0.0,36.65,0.148,22.36,17.34,3.868,207.2333333333333,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,0.0,1
Warning,Warning,0.009372267475187924,0.9830182962581796,0.007609436266632384,86.27,0.2915,28.32,5.85,10.34,21.430333333333333,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.0,1
Safe,Safe,0.9253927035984206,0.07460729640157938,0.0,471.89,0.174,28.82,4.97,15.146666666666668,-32.87,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.0,1
